ID,TIME(BeiJing),LATITUDE,LONGITUDE,SPEED(M/s),ALT(M),ACCURACY(M),IS_OUTDOOR,MCC,MNC,NETWORK_TYPE,NCI,GNODEB,GCELLID,NR_TAC,NR_ARFCN,NR_BAND,NR_PCI,SS_RSRP,SS_RSRQ,SS_SINR,source_file
37516,20250603 21:05:27.926,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-101,-13,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37517,20250603 21:05:28.939,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37518,20250603 21:05:31.207,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37519,20250603 21:05:34.236,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37520,20250603 21:05:37.252,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37521,20250603 21:05:40.283,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37522,20250603 21:05:44.191,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37523,20250603 21:05:47.235,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37524,20250603 21:05:50.274,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37525,20250603 21:05:54.195,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,4,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37526,20250603 21:05:57.252,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,4,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37527,20250603 21:05:59.193,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,4,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37528,20250603 21:06:01.533,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,1,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37529,20250603 21:06:05.192,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,1,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37530,20250603 21:06:08.285,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,1,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37531,20250603 21:06:12.206,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,1,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37532,20250603 21:06:15.241,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37533,20250603 21:06:18.304,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37534,20250603 21:06:19.320,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37535,20250603 21:06:20.343,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,2,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37536,20250603 21:06:23.193,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,2,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37537,20250603 21:06:26.220,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,2,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37538,20250603 21:06:29.273,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,2,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37539,20250603 21:06:33.189,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-12,2,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37540,20250603 21:06:36.194,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37541,20250603 21:06:39.242,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
37542,20250603 21:06:42.263,29.52078751,106.6719001,0,151,3,1,460,1,SA,41342534787,10093392,1155,10121472,428910,N1,666,-100,-13,3,33Thirtieth_UAV_collection-DT-20250603191432ms2.csv
